id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
b1e3cbf4-7517-4c14-8ba8-f37404c3b74c,Which one of the following is intraocular muscle,Superior rectus,Superior oblique rectus,Cilliary muscle,Inferior rectus,C,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,C) Cilliary muscle. The ciliary muscle is an intraocular,C,True
baef8e30-22ab-4fe1-8a74-7d6433d92a9a,Vahanisakha’ is synonym for,Pachak pitta,Prana vayu,Apana vayu,Saman vayu,D,MCQ,Medium,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,B. Prana vayu. Prana vayu is the vital energy,B,False
a17e2803-b28f-4c21-ac9a-55b1a194b323,Which of the following is included in Vedanasthapana Mahakashya,Padmaka,Sarpgandha,Vatsnabha,Kupilu,C,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"B) Sarpgandha, Vatsnabha, Kupil",B,False
f208e36b-b858-4aed-ae3f-01d72f12ec27,In Netra Krushnamandala is made by……….mahabhut.,Prithvi,Vayu,Akasha,Agni,B,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,A. Prithvi. Prithvi is the first of the five,A,False
d0f807f4-17cb-4217-9e77-c5caef2e326b,The name of Siddhisthan chapter no. 12 is -,Basti Siddhi,Prasrita Yogiyam Siddhi,Phalamatra Siddhi,Uttar Basti Siddhi,D,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,B) Prasrita Yogiyam Siddhi. The name of Sidd,B,False
02f4deb0-9a3e-40db-b2b4-ca701d6f628a,Total number of formulations of Tilwakare ----------,16,18,66,20,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,C) 66,C,False
58881ca8-0597-4305-b2e3-0dd1d65cc56d,"According to Kasyapa, matra of ghrita for one month old child is -",Kolasthi,Kola,Kolardha,Dwikola,B,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"B. Kola, as per Kasyapa. Matra of gh",B,True
5e9924af-7635-4338-8c74-f5901999dc18,Proportion of Tandula and water for preparation of Peya is…..,1:4,1:6,1:8,1:14,D,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,D. 1:14. The proportion of Tandula and water,D,True
a57abb30-7584-4183-be3a-f1525dcb6e16,--- should be applied immediately after surgery of total knee replacement?,TENS,Tilting Table,CPM (Continuous Passive Movement),Vibrator,C,MCQ,Easy,Modern Therapy,"Administration, AYUSH & Miscellaneous",en,C) CPM (Continuous Passive Movement) is the best option. C,C,True
eaa26184-d0bb-46cc-b4a7-659feec110c2,After Siravedha ...................... is a PariharyaVishaya.,Vishranti,Atyasan,AacharRasayana,Ratrinidra,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,B) Atyasan,B,True
474f5836-aa00-4f15-8670-b9f3b876e8e0,Match List I with List II : Match the X-ray finding and disease. List I (X-ray findings) List II (Disease) (A) Snow Strom Appearance (I) Pericardial Effusion (II) Transposition of greater Arteries (III) Total Anomalous Venous Return (C) Water Bottle Configuration (D) Egg on side appearance (IV) Miliary Tuberculosis,"(A)-(IV), (B)-(II), (C)-(II), (C)-(II), (D)-(I)","(A)-(I), (B)-(I), (B)-(II), (C)-(II), (D)-(II)","(A)-(I), (B)-(II), (C)-(II), (C)-(II), (D)-(II)","(A)-(I), (B)-(II), (C)-(II), (D)-(II)",C,Match the column,Hard,General Medicine,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A (A)-(I), (B)-(II), (C)-(II",A,False
76cb69ac-f248-4abe-abcc-e48a042f6e38,The length of fallopian tube is,5cm,10 cm,6cm,8 cm,B,MCQ,Easy,Anatomy,Sharir (Anatomy & Physiology),en,B) 10 cm. The length of the fallopian tube is,B,True
936452e8-7803-4aa0-bef9-bcec6d0282d5,Usually juice of ------ is applied on abortion stick,Ekshu,Ulmus fulva,Bhallatak,Snuhi,D,MCQ,Medium,Agad Tantra,Agad Tantra & Forensic Medicine,en,"C) Bhallatak, Ekshu, Snuhi, Ul",C,False
f11b6fea-040c-49e9-b299-969b95bf2624,Anuloma and Pratiloma Vyadhi is,Rakta Pitta,Kshaya,Jvara,Kushtha,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A. Rakta Pitta, Jvara, Kshaya, Kush",A,False
c5f19868-4808-4c78-a2a8-69f279f27ed1,Treatment of Aamaajeerna' is -- -- ..,स्वेदन लंघन,वमन,All,None of above,C,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"C - All (स्वेदन लंघन, वमन, and",C,True
c2e87c19-e47f-4896-85ee-915f0d34b742,Oxytocin reflex is also called as,Milk secretion reflex,Milk ejection reflex,Let down reflex,Both B and C,D,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,D) Both B and C. Oxytocin reflex is also called,D,True
dc306735-fe33-487c-aa00-4ebbbe4f6ab1,Pachabhautik sanghatan of Kashay Rasa is,Bhumi+ Jala,Pruthvi + Akash,Pruthvi + Teja,Bhumi + Vayu,D,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,A. Bhumi+ Jala. Pachabhautik sanghat,A,False
f0fb8ea4-785d-4e2f-8584-db5af8afeb13,Partial or total loss of vision in one or both eyes in absence of any organic disease of ocular media is called .......,Amblyopia,Optic neuritis,ARMD,None of these,A,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,C) ARMD. ARMD stands for Age-related Macular Degeneration,C,False
74cbb468-9f62-4b34-a16c-9df6a0bcbb2e,’Dosha -Dhatu -Mala -Mulam hi Shariram’which aacharyas said that…,charak,Asthang sangraha,Sushrut,Asthang hradaya,C,MCQ,Easy,Ayurvedic Fundamentals,Samhita & Siddhanta (Fundamentals),en,B) Astang Sangraha. The concept of Dosha-Dhat,B,False
c851777d-7aff-422c-9788-0e8683d292f5,doshas are responsible for formation of Galaganda. A) Kapha Pitta B) Vata Kapha C) Vata Pitta D) Tridosha,Kapha Pitta,Vata Kapha,Vata Pitta,Tridosha,D,MCQ,Easy,Shalya Tantra,Shalya Tantra (Surgery),en,A) Kapha Pitta,A,False
1cdd93b2-3267-4a17-9768-165185f8e230,"As stated in Charak samhita, Kshaara has -------------- action.",Paachayati,Drushti-Sukraghana,A and B,None of above,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,B. Drushti-Sukraghana. Kshaara has Dr,B,False
4b8afb18-e0d0-49db-927e-27ad142c4de8,"According to Charak, visha visarpan takes place in the body in .........",Sharad,Vasant,Varsha,Shishir,C,MCQ,Medium,Agad Tantra,Agad Tantra & Forensic Medicine,en,"A. Sharad, Visha visarpan karya kala,",A,False
41eeafc8-ea28-4d6d-b48a-19c998ab823f,Dheerwana is the characteristic of --------------------- dhatu sarta,Meda,Satwa,Rasa,Majja,B,Fill in the blanks,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,Dheerwana is the characteristic of Majja dhatu s,D,False
e5a5c40d-69c4-4715-b1cf-ff85957cb25d,Bilirubin is type of ........................................................................................................................................................,Quantitative,Qualitative,Nominal,Discrete,A,Fill in the blanks,Easy,Medical Statistics,Research & Statistics,en,B. Qualitative,B,False
90fd0315-a5e0-4722-ac80-5ae81ff95d08,"A 12 years old boy receiving long term treatment for spring catarrh, developed defective vision in both eyes. The likely cause is:",Posterior subcapsular cataract,Retinopathy of prematurity,Optic neuritis,Vitreous hemorrhage,A,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,A. Posterior subcapsular cataract. The Ayurveda,A,True
f3aae49b-5d2f-41ac-b626-86a87119e21f,Tundikeri vyadhi included in Taluroga by ………. Acharya,Vagbhat,Charak,Sushrut,Nimi,C,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"A) Vagbhat, Talroga, Tundikeri",A,False
dd836319-9e13-4e77-8a1a-f85bd6049904,Eight kheeradoshas are mentioned by ………………….acharya,Sushruta,Charaka,Vaghbhata,kashyapa,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,C) Vaghbhataacharya. Eight kheeradoshas,C,False
b3ee5132-c9aa-414a-b5fb-014ce72fd86e,--------- & Kashyapa have not described uttarbasti.,Charaka,Vagbhata,Bhavaprakash,Bhela,C,MCQ,Medium,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,B. Vagbhata & Kashyapa have not described uttar,B,False
523cb4a2-654a-42ef-9214-bd08528751ad,Lenght of umbilical cord to be cut is 4 angula as per -----------------------------------------------------------------------------------------------------------------------,Charak,Vagbhatta,Sushrut,Kashyap,C,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,A) Charak,A,False
b7d8ff2d-0898-4f2a-aa9e-c23cb2588d0e,"In which of the following disease ""Tail panchaka"" is indicated by Charaka ?",Grahani Roga,Gulma Roga,Atisara,Arsha,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A. Grahani Roga, B. Gulma Roga,",A,False
7e5ca029-81bd-4c9e-aea6-bb76cefd4029,Sanshamaniya & Shodhanang Swedan are prescribed by,Charak,Dalhan,Vagbhat,Sharangdhar,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"C) Vagbhat, Charak, Dalhan, Sharang",C,False
ee0837bf-1ad3-4ce5-b73b-119309b6a723,Amenorrhea is a ....... Sign of pregnancy.,Positive,Confirmative,Probable,Presumptive,D,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,D. Presumptive Sign of pregnancy. Amenorrhea is a presum,D,True
a8849394-1ad9-44b6-88ad-ef39eb4431a8,Subjective Tinnitus is heard by,Examiner,Patient,Both a & b,none of the above,B,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"B. Patient. Subjective tinnitus is heard by the patient, whereas",B,True
55ac082d-c6ca-4cfd-8235-5a040b0f2b3b,Goiter occurs in.........,Hypothyroidism,Hyperthyroidism,Hypo & hyper thyroidism,none of these,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C. Hypo & hyper thyroidism. Goiter is a swelling of,C,True
fb8961d5-70d5-4f98-8ec0-9116c61ad22f,Dose of VIT K is,1 mg,0.5 mg,1 ml,0.5 ml,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"B) 0.5 mg, 0.5 ml,",B,False
913b4ce5-7bf8-454e-960c-f1790e559e08,…………….doshadushti is observed in “XaINaata-va” .,Vatapitta,Pittarakta,Kaphapitta,Sannipataj,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D) Sannipataj
Explanation: Sannipataj",D,False
92b66a2f-32a6-42c8-8a79-2c4a84094728,Maximum ESR is seen In,Polycythemia vera,Tuberculosis,Multiple myeloma,Rheumatic arthritis,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,D. Rheumatic arthritis. ESR is elevated in rheumatic arthritis.,D,False
73cb3ce2-2002-4546-ba9b-2000e173ab83,Which is the largest Leukocyte?,Monocyte,Neutrophil,Eosinophil,Basophil,A,MCQ,Easy,Physiology,Sharir (Anatomy & Physiology),en,"A. Monocyte, Neutrophil, Eosinophil,",A,True
4119bf76-d86c-44a7-b4b3-6f810e2ddbc3,The term Bradycardia used to indicate heart rate ……..,Less than 100/minute,More than 100/minute,Less than 60/minute,None of these,C,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,C. Less than 60/minute. Bradycardia is a,C,True
004a3dde-dd7d-4611-b7bc-ab28559544d0,Dhatwagnimandya leads to ………..,Dhatuvriddhi,Dhatukshya,Doshavriddhi,Doshakshya,A,MCQ,Medium,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,B. Dhatukshya. Dhatwagnimandya,B,False
84c61da9-e61a-4412-8dac-406195a406aa,HSG is contraindicated in ……….,PID,Uterine bleeding,Recent curettage,All of the above,D,MCQ,Medium,Ayurvedic Gynecology and Reproductive Medicine,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,D - All of the above. HSG is contraindicated in,D,True
72d18ed8-c1d4-45cc-9cf8-44161163f158,‘Gandha’ is the guna of ... mahabhuta,Prithvi,Aap,Tej,Vayu,A,MCQ,Easy,Panchamahabhuta,Samhita & Siddhanta (Fundamentals),en,"C) Tej, mahabhuta, guna, gandha",C,False
cd0e5d0c-a6e0-48b8-8ed1-9830fb86049b,"In opium poisoning, weight in limbs and diminution of sensibility is initially seen in
……..",stage of Excitement,stage of Stupor,stage of Narcosis,stage of Medullary paralysis,B,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,C. stage of Narcosis. Weight in limbs and diminution of sens,C,False
14a38c0a-ff47-4389-9c47-2c2da3422439,Artavasangraneeya dravya are used in,Raktapradara,Artavakshaya,Anartava,None of above,B,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"B) Artavakshaya, Raktapradara, An",B,True
2c371dc9-9204-4101-a5f6-be5d9a188c32,Brush burn is injury due:,Electrocution,Friction,Steam,Burns,B,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,"B. Friction, Heat, and Steam are the causes of burns.",B,True
7651d314-e434-4404-a692-12250b51628b,Sadya Snehan can be done in ……….,Krura koshti Atur,Alpa Dosha Yukta Atur,Uttam Bala Yukta Atur,Vatapradhanta,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,B. Alpa Dosha Yukta Atur. Sadya Sne,B,True
43f49abf-a575-435f-93c3-9080bc897089,Matrastanya is used in _______________,nasya karma,Basti karma,Vamana Karma,Virecana Karma,A,Fill in the blanks,Easy,Panchakarma,Panchakarma & Rasayana,en,"D. Virecana Karma, Vamana Karma, Vire",D,False
a7b794fc-a188-437c-8b8d-4ffa9b8e2fa7,"In rakta pitta vyadhi the pitta dosha prakopa is by this following gunas.,","Ushna, tikshna","Tikshna, drava","Ushana, drava","Sar, drava",B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A. Ushna, tikshna. The pitta dosha",A,False
e932ff47-aa94-4f33-8bc1-453d4a2684de,‘Bucket handle tear’ is seen in injuries. A) Sartorius muscle B) Collateral ligament C) Meniscal D) Cruciate ligament,Sartorius muscle,Collateral ligament,Meniscal,Cruciate ligament,C,MCQ,Medium,Orthopedics,Shalya Tantra (Surgery),en,C) Meniscal D) Cruciate ligament. The meniscus,C,True
2e24dbd0-5c55-49db-9c44-50a9406b03f8,Tavaksheeri is an herb belongs to family,Zingiberaceae,Moraceae,Euphorbiaceae,Guttiferae,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,C) Euphorbiaceae. Tavaksheeri is an,C,False
dc6c7772-a419-4e59-9594-3c64c39570f7,"According to Harita, Abyantara Krimi are ----- in number",5,6,7,8,B,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"C) 7,000 to 7,800 in number. A",C,False
f5ce38a4-c078-4dd0-919d-6ac0c2377a4c,"21)According to charaka what is the line of treatment of Prameha patient after
Samshodhana ?",Apatarpan,Paritarpan,Raktamokshan,Langhan,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B) Paritarpan, after Samshodhana, the line of",B,True
e088d630-0776-44f8-ab55-a4aa1ee554b1,Gandha related Arishtas are explained in ------------------- chapter.,Varnaswariya,Parimarshaniya,Pushpitaka Indriya,Indriyanika,D,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"B. Parimarshaniya, as Gandha is related to Par",B,False
45ba5384-1dc3-4aa3-b19b-8b6f54458fe3,In Netra Krushnamandala is made by ................................ mahabhut.,Prithvi,Vayu,Akasha,Agni,A,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"A. Prithvi, Vayu, Akasha, Prith",A,True
058e68ce-5d8d-4a18-a5a0-eb23a19e88ba,Function of mann are….,indriyabhigraha,Chintya,buddhi,Dharan,A,MCQ,Easy,Ayurvedic Psychology,Yoga & Psychology,en,B) Chintya,B,False
5a937631-e725-4e6c-b0de-c1ece66a863b,"In Charak Samhita, --------------- is the hetu of Bhaya stated in Agrya-sangraha.",Asamarthata,Asangraha,Kaalaatipatti,Sampratppatti,A,Fill in the blanks,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,B) Asangraha,B,False
ac57a783-a7c2-430d-9ad1-c385a175d7a4,"According to charak, Anjali pramana of Meda is ... anjali",1,3,2,4,C,MCQ,Easy,Saptadhatus,Samhita & Siddhanta (Fundamentals),en,"B. 3, 4, 5, 6,",B,False
9cc9b34d-8777-4628-b5fa-cfa43a874df6,From -------- it is made mandatory to test blood to HCV also.,20 Jan 2001,27 Feb 2001,12 March 2001,1 June 2001,D,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,C. 12 March 2001 - It is made mandatory to test,C,False
88a3952a-f1b8-4e3c-a464-fc6b8552645c,Upshushak garbha is also called as_ garbha.,Mrut,Lina,Nagodar,Upvishtak,A,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"D) Upvishtak, Upshushak garbha is",D,False
d27325c7-5a4b-4a3a-99ec-f8642f2786dc,"If UrdhvagaRaktapitta is Apatarpanjanya , Alpadoshottha and is caused in a Nirbala Person, then the Chikitsa advised is ------------- as per Ashtangsangraha.",Shaman,Langhan,Virechan,Shodhan,A,MCQ,Hard,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"C) Virechan. As per Ashtangsangraha,",C,False
7126f0a8-1205-45a9-9735-b44f64c1aa64,"-------------should be given in stanakeelaka, according to Kashyapacharya.",Majja pana,Ghrutapana,Vasapana,Tailapana,B,MCQ,Hard,Panchakarma,Panchakarma & Rasayana,en,B) Ghrutapana. The concept of Ghrutap,B,True
b2bfa188-b869-4111-84c1-0d82923329f5,"70. In which one of the following chapters, Carak Samhita has described ama-Nirama Mala Parikṣa?",Grahṇidoṣa cikitsa,Udar roga cikitsa,Atisara cikitsa,Annapanavidhi adhyaya,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. Annapanavidhi adhyaya, Carak Samhita",D,False
9c481ba0-fc9e-497f-badc-ea2cf73d62c0,"Achar-Rasayana"" mentioned in ....................................................................................................",Manas Rog,Vatavyadhi,Apatarpan Chikitsa,Santarpan Chikitsa,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D) Santarpan Chikitsa, Achar-Rasay",D,True
eab057e0-450b-407b-b9c6-3ec268d1ee57,The measure '1 Tula' is similar to,200 Pala,400 Pala,100 Pala,50 Pala,B,MCQ,Easy,Bhaishajyakalpana,Dravyaguna & Bhaishajya,en,B) 400 Pala. 1 Tula is similar to,B,True
537feceb-e801-4e29-8f6a-82f76b9c4b4f,A doctor has to do an urgent operation on an unconscious patient to save his life. But there are no relatives to take consent. He goes ahead without obtaining consent from anyone; he is using the principle of:,Therapeutic privilege,Doctrine of implied consent,Therapeutic waiver,Doctrine of informed consent,B,MCQ,Medium,Forensic Medicine,Agad Tantra & Forensic Medicine,en,A. Therapeutic privilege. The doctor is using the principle of therapeutic privilege,A,False
2cb5b792-0729-4f21-985b-33bd12c5864d,Intraocular pressure is measured by ...,Perimeter,Gonioscope,Manometer,Tonometer,D,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,D. Tonometer (IOP) is measured by Tonometer,D,True
851c240c-cece-4383-847c-deb897e55fa0,Kamala is caused due to vitiation of …………….dhatu,Rasa,Rakta,Majja,Shukra,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,C -Majja (Nervous tissue) is the dhat,C,False
7f0d032e-00f5-4554-ba09-aca18c311e3a,"As per Charak Samhita, ………… is useful in both Pitta Gulma&Raktapitta.",Chandanadi Tailam,Vasa Ghritam,Duralabhadi Ghritam,Mulaka Tailam,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Duralabhadi Ghritam. Duralabhadi Gh,C,False
379bc996-670a-458d-8ff6-250965c414d4,Thyroid hormones increases...........,BMI,BMR,ADH,ATP,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"B) BMR, as thyroid hormones increase basal metabolic rate (BMR",B,True
31a9490a-2b53-4757-b879-e5ef0c55ab11,WHICH OF THE FOLLOWING IS NOT A TYPE OF APPENDICECTOMY INCISION A) KOCHERS B) RUTHERFORD MORRISON C) MC BURNEY'S D) LANZ,KOCHERS,RUTHERFORD MORRISON,MC BURNEY'S,LANZ,A,MCQ,Easy,Surgery,Shalya Tantra (Surgery),en,"A) KOCHERS, B) RUTHERFORD MORR",A,True
7f2d2605-cee4-4c65-9ffe-b7c5d8f1c7d6,"Visphot, Kotha, Kandu Chardi is………..",Samyak yoga of vaman,Ayoga of vaman,Ati yoga of vaman,Samyak yoga of virechan,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"C: Ati yoga of vaman. The term Visphot, K",C,False
ae7a52d8-24c4-477b-9106-1485d7b56b35,_______Is a mixed type of vaccine.,BCG,MMR,OPV,IPV,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,B) MMR. MMR is a mixed type of vaccine. B,B,True
8f9d01e0-bde7-4300-a06a-c0c50930fc56,False perception without any external stimulus is:,Hallucination,Delirium,Illusion,Delusion,A,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,A. Hallucination. Hallucination is a false perception without any,A,True
59b3e8d6-f184-4667-a6e1-39ce59586d6b,Reversed Colles' fracture is fracture. A) Smith's B) Montaeggia C) Barton's D) Moore's,Smith's,Montaeggia,Barton's,Moore's,A,MCQ,Easy,Orthopedics,Shalya Tantra (Surgery),en,"B) Montaeggia C) Barton's D) Moore's,",B,False
